etd_id_absence,etd_id_etudiant,etd_id_module,etd_date_absence,etd_type_seance,etd_justifiee,etd_duree_heures
6665,383,166,2023-01-26,TP,Oui,1.5
6666,383,165,2024-02-09,Cours,Oui,1.5
7815,383,168,2022-06-04,Cours,Non,1.5
6672,752,120,2024-03-01,Cours,Non,1.5
6673,752,102,2022-11-03,TP,Oui,1.5
6674,752,118,2023-10-20,TD,Oui,1.5
570,752,120,2024-11-19,TP,Oui,1.5
6676,752,121,2023-08-24,TP,Non,1.5
6681,752,109,2023-08-30,Cours,Non,1.5
7877,752,118,2024-08-24,TP,Oui,1.5
6685,752,104,2025-10-04,Cours,Non,1.5
5484,753,190,2022-06-07,TP,Oui,1.5
6690,753,193,2024-12-22,Cours,Oui,1.5
8366,753,187,2024-07-08,TD,Non,-1.5
6694,753,192,2023-04-01,TD,Non,1.5
832,753,193,2025-08-12,Cours,Oui,1.5
6698,753,190,2024-08-24,TP,Non,1.5
3257,753,193,2022-12-23,TP,Non,1.5
6700,753,193,2024-03-29,Cours,Non,1.5
6703,754,67,2023-04-07,TD,Oui,1.5
6702,754,55,2024-01-01,TD,Non,1.5
6708,29,88,2023-05-07,TP,Non,1.5
6709,29,88,2025-07-27,TP,Oui,-1.5
6710,29,95,2025-03-25,TP,Oui,1.5
6712,29,94,2022-02-26,TD,Oui,1.5
6713,29,94,2022-07-06,TD,Oui,1.5
6715,29,86,2022-04-20,Cours,Non,-3.0
6716,29,76,2023-08-13,TP,Non,-1.5
6718,29,80,2024-10-23,TP,Non,1.5
6719,29,89,2023-12-02,TD,Oui,1.5
6720,29,90,2023-03-15,TD,Non,1.5
6723,29,76,2023-06-12,TD,Non,1.5
6727,756,178,2025-08-25,Cours,Oui,-1.5
6729,756,178,2022-07-03,TD,Oui,1.5
6730,756,184,2024-02-13,TD,Oui,-1.5
5773,756,183,2024-12-29,TP,Oui,1.5
6733,757,175,2022-09-06,TP,Non,1.5
6734,757,176,2024-05-28,TD,Oui,1.5
7720,757,182,2025-06-02,TP,Oui,1.5
4002,757,180,2025-05-21,TD,Oui,1.5
6739,757,182,2025-07-03,Cours,Oui,1.5
6743,758,51,2023-07-24,TP,Oui,1.5
6744,758,59,2022-06-02,TD,Non,-1.5
4666,758,66,2023-11-10,TP,Non,1.5
6746,758,57,2024-05-25,Cours,Oui,1.5
6748,384,181,2024-05-26,Cours,Non,1.5
6753,385,126,2025-04-29,TP,Non,1.5
6754,385,135,2022-11-04,TP,Oui,1.5
6755,385,143,2025-08-29,TD,Oui,1.5
6756,385,129,2024-02-27,TP,Non,1.5
6759,761,142,2022-04-13,TP,Oui,-1.5
6762,761,127,2024-09-04,Cours,Non,1.5
6763,761,130,2022-01-18,Cours,Oui,1.5
6764,761,134,2022-07-14,TD,Oui,1.5
6766,761,126,2022-11-12,TD,Oui,1.5
6771,386,148,2025-08-12,TD,Non,1.5
6774,764,182,2022-02-11,TD,Oui,1.5
7148,764,175,2025-05-29,Cours,Non,1.5
6777,388,199,2025-11-02,Cours,Oui,1.5
6779,388,207,2023-08-22,TP,Non,1.5
6780,388,208,2024-01-17,TP,Non,1.5
6788,389,155,2024-12-05,TD,Non,1.5
121,389,155,2022-01-30,Cours,Oui,1.5
6791,389,159,2024-10-05,Cours,Non,1.5
6792,389,158,2022-01-27,TP,Oui,1.5
3582,389,152,2023-03-22,Cours,Oui,1.5
6795,769,130,2023-03-08,TP,Oui,1.5
6798,769,131,2023-08-03,TD,Non,1.5
6800,390,51,2023-09-17,TP,Oui,-39.0
6801,390,72,2022-04-20,TD,Oui,1.5
6803,390,73,2024-09-11,Cours,Oui,1.5
871,390,63,2022-03-20,TP,Oui,-1.5
6807,390,56,2024-09-29,TP,Non,-1.5
8570,390,62,2022-05-08,TD,Oui,1.5
8863,391,209,2025-07-22,TD,Oui,1.5
6812,392,106,2022-10-17,Cours,Non,1.5
6078,773,202,2025-03-10,Cours,Non,1.5
1943,773,201,2023-10-01,Cours,Non,1.5
6815,773,209,2024-04-28,Cours,Non,1.5
6819,773,205,2025-08-13,TP,Oui,1.5
4588,773,203,2024-04-17,Cours,Non,-1.5
6821,773,199,2023-09-29,TP,Non,1.5
388,393,194,2025-05-18,Cours,Non,1.5
6830,393,197,2022-10-03,TD,Oui,1.5
8522,393,196,2025-03-16,TD,Oui,1.5
6833,393,188,2025-12-08,Cours,Non,1.5
6834,393,191,2022-06-20,TP,Non,1.5
6835,393,189,2024-08-16,Cours,Oui,1.5
6837,393,190,2023-06-16,Cours,Oui,1.5
6839,393,196,2024-09-11,TP,Non,1.5
963,394,111,2024-01-26,TP,Oui,1.5
6841,394,121,2024-08-14,TP,Non,1.5
6842,394,118,2024-12-19,Cours,Non,1.5
6843,394,113,2023-03-10,Cours,Non,1.5
6844,394,121,2025-10-09,Cours,Oui,1.5
4264,394,121,2024-08-19,TP,Oui,-1.5
6846,394,109,2023-01-23,Cours,Non,1.5
1722,394,111,2023-09-16,TP,Non,1.5
1021,395,182,2022-06-01,Cours,Non,1.5
6850,395,182,2025-06-08,Cours,Non,1.5
6853,777,157,2024-08-01,TP,Oui,-1.5
6858,777,157,2024-06-12,TP,Oui,1.5
6865,397,166,2023-08-07,Cours,Oui,1.5
8700,397,168,2025-09-12,TD,Oui,1.5
6872,397,168,2022-07-05,TD,Non,-1.5
6875,397,171,2025-10-23,TD,Non,1.5
6877,397,171,2024-03-30,Cours,Oui,-1.5
964,397,163,2023-04-09,TD,Oui,-1.5
6879,397,165,2022-06-01,TP,Oui,1.5
4309,398,110,2022-10-29,TP,Non,1.5
6885,780,55,2025-09-27,TD,Oui,1.5
8602,780,69,2025-03-27,TD,Non,1.5
5317,780,55,2025-09-13,Cours,Oui,1.5
3593,780,54,2024-06-01,TP,Oui,1.5
448,780,66,2023-05-02,TP,Oui,1.5
417,781,92,2025-08-05,TD,Oui,1.5
4245,781,84,2023-02-01,Cours,Non,1.5
1392,781,98,2023-11-09,TP,Oui,1.5
6901,781,92,2022-01-04,TD,Non,-1.5
6905,399,43,2023-01-06,TD,Oui,1.5
6906,399,31,2023-12-25,Cours,Non,1.5
6910,783,137,2025-09-04,Cours,Non,1.5
7329,785,13,2023-02-13,TD,Oui,1.5
6915,785,14,2023-10-28,TD,Non,1.5
5691,785,10,2025-07-17,TP,Non,1.5
6919,785,11,2024-12-11,TP,Non,1.5
6920,785,18,2025-03-13,TP,Non,1.5
6923,785,21,2024-08-27,TP,Non,1.5
6924,786,135,2024-06-10,TP,Non,1.5
6925,786,128,2023-09-17,TD,Non,1.5
8447,786,140,2023-01-16,TD,Oui,1.5
6927,786,143,2025-10-07,Cours,Oui,1.5
6928,787,200,2023-01-22,TD,Oui,1.5
6931,401,79,2022-05-05,Cours,Non,-1.5
3671,401,85,2024-12-07,Cours,Oui,1.5
6934,789,71,2024-10-18,TP,Oui,1.5
6935,789,73,2025-12-28,Cours,Oui,-1.5
4242,789,66,2024-08-02,TP,Oui,1.5
6939,789,52,2025-11-02,TP,Non,1.5
7897,789,51,2024-01-02,TD,Oui,1.5
6943,789,66,2022-04-09,TP,Non,1.5
6944,789,69,2022-08-10,TD,Oui,1.5
6945,789,60,2025-09-17,TD,Non,1.5
6946,789,55,2023-05-22,TP,Non,1.5
3093,789,73,2025-04-10,TP,Non,1.5
6949,789,52,2023-11-11,Cours,Non,1.5
6950,789,68,2023-09-27,Cours,Non,-1.5
6954,790,201,2025-09-16,TP,Non,1.5
4387,790,203,2023-02-11,Cours,Oui,1.5
2360,790,204,2023-06-25,Cours,Oui,-1.5
6960,790,204,2023-05-26,TD,Non,1.5
6961,790,200,2023-12-04,Cours,Non,1.5
2997,790,209,2022-12-22,TP,Oui,-1.5
6970,404,123,2024-09-28,TP,Oui,1.5
6971,404,109,2025-11-02,TD,Non,1.5
6974,404,104,2023-08-28,TD,Oui,1.5
6975,404,112,2022-05-31,TP,Oui,-1.5
6976,793,193,2023-12-26,TD,Oui,1.5
8566,794,4,2022-12-19,TD,Oui,1.5
5313,794,21,2025-03-06,TP,Oui,1.5
8443,794,14,2024-08-01,Cours,Non,1.5
1443,794,18,2024-10-14,TP,Non,1.5
6989,794,20,2022-08-01,TP,Oui,1.5
2337,794,11,2024-03-22,Cours,Oui,1.5
6994,794,21,2024-04-13,TD,Oui,1.5
3890,794,15,2022-07-26,TP,Non,1.5
6998,794,1,2025-05-12,Cours,Oui,-1.5
7000,794,4,2025-02-07,Cours,Non,1.5
7001,795,109,2023-12-13,TP,Non,1.5
7002,795,123,2024-09-21,TP,Non,1.5
7003,795,118,2025-12-10,Cours,Non,1.5
7005,795,113,2022-01-23,Cours,Non,1.5
7010,214,1,2023-11-20,TD,Oui,1.5
7011,214,13,2022-09-06,TD,Non,1.5
7012,214,3,2022-02-04,Cours,Oui,-1.5
1357,214,16,2025-02-24,TP,Oui,-1.5
876,798,81,2022-12-11,Cours,Oui,1.5
7019,798,79,2022-08-29,TP,Non,1.5
7020,798,92,2025-04-13,TD,Non,1.5
1546,798,92,2025-12-11,TP,Non,1.5
7022,798,80,2022-06-03,Cours,Oui,1.5
7024,798,82,2024-06-23,TP,Oui,1.5
7026,798,79,2025-01-03,Cours,Oui,1.5
7031,798,90,2022-04-26,TD,Non,1.5
7034,799,18,2022-05-06,TP,Oui,1.5
7037,799,5,2024-06-28,TD,Oui,1.5
7044,800,199,2024-08-11,TP,Oui,-1.5
1117,800,206,2025-12-19,TD,Non,1.5
7047,801,184,2023-01-16,Cours,Non,1.5
7048,801,181,2024-06-07,Cours,Non,1.5
7050,801,185,2023-07-04,TP,Non,-1.5
7051,801,181,2023-03-16,TP,Non,1.5
7052,801,185,2024-11-30,TD,Non,1.5
7053,801,176,2025-02-13,TD,Oui,-1.5
1719,801,183,2022-08-13,TP,Non,1.5
7055,801,178,2025-08-16,Cours,Oui,1.5
7064,802,203,2022-07-01,Cours,Oui,1.5
5868,802,204,2023-06-28,TD,Non,-1.5
7069,802,207,2025-09-16,Cours,Non,1.5
4209,802,206,2022-09-14,Cours,Oui,1.5
7073,802,204,2022-03-01,Cours,Non,1.5
7074,406,179,2024-08-06,TD,Oui,1.5
7075,406,179,2022-06-14,TP,Oui,-1.5
7079,804,201,2023-10-24,TP,Oui,1.5
7081,804,199,2022-04-15,TP,Non,1.5
7082,804,202,2025-09-22,Cours,Oui,1.5
1497,804,202,2022-08-04,TP,Non,1.5
7085,804,207,2025-04-09,TD,Non,1.5
7088,804,204,2024-04-26,Cours,Oui,1.5
8223,804,209,2024-11-15,Cours,Oui,1.5
7090,804,203,2022-11-07,TD,Oui,1.5
7091,804,204,2023-02-28,Cours,Non,1.5
7093,407,147,2025-10-26,Cours,Non,1.5
7094,407,138,2025-05-12,Cours,Non,1.5
7096,407,126,2022-07-02,Cours,Non,1.5
7766,407,127,2025-04-28,TP,Oui,1.5
7100,407,132,2023-12-05,TP,Oui,1.5
7101,407,148,2022-06-20,Cours,Non,1.5
2906,407,138,2024-01-08,Cours,Non,1.5
5024,407,140,2023-11-27,TP,Oui,1.5
7104,407,147,2023-03-13,TP,Non,1.5
7017,806,103,2024-07-29,TP,Oui,1.5
3385,807,97,2022-07-09,Cours,Non,1.5
480,807,98,2025-07-12,Cours,Non,1.5
7114,807,97,2022-06-13,Cours,Oui,1.5
7117,807,95,2023-01-03,TP,Oui,1.5
7118,808,204,2023-12-01,TP,Non,1.5
7121,808,205,2025-01-15,TD,Oui,1.5
7123,808,202,2025-12-28,TD,Non,1.5
7124,808,200,2025-12-03,TP,Non,1.5
7127,808,200,2022-01-07,TP,Oui,1.5
7081,808,204,2025-12-24,TP,Non,1.5
4606,808,203,2023-07-24,Cours,Oui,1.5
7130,808,200,2025-11-25,TP,Non,1.5
7132,408,63,2022-08-18,Cours,Non,1.5
6838,408,59,2022-06-08,Cours,Non,1.5
1362,408,62,2023-07-28,TP,Non,1.5
7136,408,73,2023-01-19,Cours,Oui,1.5
7139,408,57,2022-02-02,TD,Oui,1.5
7140,408,61,2022-09-26,TP,Non,1.5
7142,408,57,2022-02-16,TP,Non,1.5
7143,408,72,2025-01-23,TP,Oui,1.5
7145,408,62,2024-08-30,TP,Oui,1.5
568,408,51,2023-03-01,TP,Non,1.5
7147,408,53,2025-12-07,TP,Oui,1.5
7148,409,178,2024-03-29,TD,Oui,1.5
7150,409,175,2023-12-12,TD,Oui,1.5
6170,409,178,2025-06-22,Cours,Non,1.5
7153,409,181,2025-02-09,TP,Oui,1.5
7154,409,176,2024-02-04,TP,Non,-1.5
7156,111,206,2024-05-16,TP,Oui,1.5
7157,111,200,2024-04-27,TD,Non,1.5
6511,410,61,2023-10-02,TD,Oui,1.5
7160,410,58,2022-01-25,Cours,Oui,1.5
7161,411,80,2025-10-25,Cours,Non,1.5
7162,411,87,2022-08-25,TD,Non,1.5
5500,411,77,2022-05-19,TP,Oui,1.5
7165,411,90,2024-06-04,Cours,Non,1.5
7167,814,192,2025-11-13,TD,Oui,1.5
7169,814,197,2023-09-20,TD,Non,1.5
7173,814,194,2024-06-15,TP,Oui,1.5
7175,814,189,2022-07-18,Cours,Non,1.5
7177,814,188,2023-03-27,TP,Non,1.5
4629,814,196,2025-05-03,Cours,Oui,1.5
8033,815,105,2022-01-16,Cours,Non,1.5
7183,815,108,2022-03-28,Cours,Oui,-28.0
3775,815,104,2025-12-07,TP,Oui,1.5
3124,815,117,2024-06-29,TP,Oui,1.5
2805,815,120,2025-06-25,TD,Non,1.5
7189,815,116,2025-06-03,TP,Oui,1.5
7191,414,191,2024-11-26,TP,Oui,-1.5
7193,414,193,2025-08-10,Cours,Oui,1.5
7195,414,192,2025-10-29,TD,Oui,1.5
7983,817,192,2023-07-30,TP,Non,1.5
7200,817,196,2022-08-21,TD,Oui,-1.5
7201,817,187,2025-11-24,TP,Non,1.5
7207,817,187,2023-05-24,TD,Non,-1.5
7732,817,190,2024-01-08,TD,Oui,1.5
6630,817,187,2025-05-05,Cours,Non,1.5
7211,817,196,2022-10-17,TD,Non,1.5
7217,451,154,2022-03-22,Cours,Oui,1.5
7219,451,158,2024-02-21,TD,Oui,1.5
3953,451,156,2022-03-17,TP,Oui,1.5
7221,451,156,2025-08-29,TP,Oui,1.5
7223,451,160,2022-02-28,TP,Non,1.5
7224,451,158,2024-03-20,Cours,Oui,1.5
7225,451,159,2024-01-04,Cours,Non,1.5
7227,451,160,2022-07-10,TP,Non,1.5
7228,451,153,2022-12-21,Cours,Oui,1.5
1398,820,203,2024-05-23,TD,Non,1.5
7231,820,203,2025-04-12,TD,Oui,1.5
7232,820,204,2023-06-02,Cours,Non,1.5
7234,820,203,2025-01-31,TD,Oui,1.5
7235,820,200,2023-01-03,Cours,Oui,1.5
4973,820,209,2023-02-16,Cours,Non,1.5
2686,820,207,2025-07-26,Cours,Oui,1.5
7238,820,202,2024-12-07,TP,Oui,1.5
608,820,201,2024-06-16,Cours,Non,1.5
6012,820,199,2022-03-12,Cours,Oui,1.5
7247,821,17,2024-08-21,TD,Oui,1.5
3703,821,19,2022-08-22,TP,Oui,1.5
7251,821,22,2025-02-22,Cours,Non,1.5
7252,821,18,2022-05-24,Cours,Oui,1.5
7255,416,144,2025-04-01,TP,Oui,1.5
7562,823,51,2023-07-24,TD,Oui,1.5
3417,823,53,2022-11-19,TP,Non,1.5
5130,823,69,2022-08-22,TP,Oui,1.5
7266,823,55,2024-11-25,Cours,Oui,1.5
7267,823,64,2022-01-25,Cours,Oui,1.5
5395,823,60,2024-06-19,TD,Non,1.5
7270,417,154,2023-11-13,Cours,Non,1.5
7271,417,160,2024-06-20,Cours,Non,1.5
7272,417,159,2022-03-04,Cours,Oui,1.5
1318,417,152,2024-05-03,Cours,Oui,1.5
8825,417,156,2025-11-30,TP,Non,1.5
7276,417,154,2022-03-01,Cours,Non,1.5
7283,418,194,2023-02-25,Cours,Oui,1.5
581,418,196,2022-06-17,Cours,Non,-1.5
3889,418,189,2022-09-16,Cours,Non,-1.5
7286,418,192,2022-11-04,TD,Non,1.5
7288,418,191,2022-08-21,TP,Oui,1.5
7289,418,195,2025-08-29,TD,Non,1.5
1390,418,190,2023-05-19,Cours,Oui,1.5
3237,418,193,2025-05-01,Cours,Oui,1.5
7295,418,188,2025-08-19,TP,Non,-1.5
7297,827,12,2023-09-18,TP,Oui,1.5
7298,827,8,2022-01-22,Cours,Non,1.5
7302,827,3,2023-12-15,Cours,Non,1.5
7305,827,21,2024-02-15,TD,Non,1.5
7309,827,5,2024-04-23,TD,Oui,-1.5
7310,419,3,2024-03-20,TD,Oui,1.5
7315,419,7,2025-07-19,Cours,Non,1.5
6973,829,160,2022-07-29,TP,Oui,1.5
7319,829,161,2023-05-22,TD,Oui,1.5
2187,829,157,2024-10-21,TP,Non,1.5
7322,829,159,2022-09-29,Cours,Oui,1.5
7324,829,158,2024-12-04,TD,Oui,1.5
738,829,151,2024-05-22,TD,Oui,1.5
5901,829,161,2025-12-05,Cours,Non,1.5
7330,829,161,2025-04-29,Cours,Oui,1.5
7331,420,161,2025-07-02,TD,Oui,1.5
6330,420,154,2025-07-20,TD,Non,1.5
7333,420,155,2024-07-12,TD,Non,1.5
7338,420,154,2022-09-14,TD,Non,-1.5
7341,421,164,2023-02-24,Cours,Non,1.5
1147,421,167,2023-01-15,Cours,Oui,1.5
7343,421,169,2025-06-20,Cours,Non,-1.5
7345,422,187,2023-06-02,Cours,Non,1.5
7348,833,132,2023-02-28,TD,Oui,1.5
7349,833,147,2025-02-15,TD,Non,1.5
7350,833,126,2023-08-08,Cours,Non,1.5
7353,833,126,2024-06-20,Cours,Oui,-15.0
8567,833,134,2023-08-25,TP,Oui,1.5
7359,833,134,2025-02-05,TD,Non,1.5
2248,833,126,2025-06-01,Cours,Non,1.5
7361,833,130,2023-11-17,Cours,Non,1.5
7364,423,12,2023-10-26,TD,Oui,1.5
7365,423,18,2024-07-05,TD,Oui,1.5
3432,423,2,2022-03-22,TD,Non,1.5
7369,423,21,2024-10-01,Cours,Non,1.5
7370,423,20,2025-02-15,Cours,Non,1.5
7372,835,193,2025-12-13,TD,Non,1.5
4112,835,195,2025-10-28,Cours,Non,1.5
1029,835,188,2022-09-02,TP,Non,1.5
7381,835,188,2023-01-22,TP,Oui,1.5
7384,835,197,2025-12-29,TD,Non,1.5
846,835,196,2025-12-18,TP,Non,1.5
7386,835,197,2023-11-22,TP,Non,1.5
7392,296,191,2023-05-10,Cours,Oui,1.5
7394,427,142,2023-04-10,TP,Non,-1.5
7399,842,183,2022-12-15,TP,Oui,1.5
7403,842,179,2022-04-04,TP,Non,-1.5
7405,842,185,2025-07-31,TP,Oui,-1.5
7406,842,181,2023-01-20,TD,Oui,1.5
7409,842,181,2022-03-20,TD,Non,1.5
7411,429,20,2024-07-23,Cours,Non,1.5
688,429,23,2023-07-22,TP,Oui,1.5
7416,429,1,2022-01-16,Cours,Oui,1.5
7419,429,7,2023-11-12,Cours,Oui,1.5
7420,429,7,2024-01-14,TD,Non,-1.5
1805,429,21,2024-08-08,TP,Non,1.5
8570,429,10,2022-09-23,Cours,Non,1.5
6615,429,18,2024-11-03,TD,Oui,1.5
1260,429,5,2024-06-13,TD,Non,1.5
7426,429,1,2025-01-09,TD,Oui,1.5
7427,429,18,2023-08-29,TP,Oui,1.5
7429,430,181,2022-11-01,Cours,Non,1.5
7431,430,177,2022-06-12,TD,Oui,1.5
7432,430,183,2022-11-27,TD,Non,1.5
7434,430,178,2024-01-18,Cours,Oui,1.5
5172,430,182,2024-09-22,TP,Oui,1.5
7438,845,22,2024-09-22,Cours,Oui,1.5
5411,845,16,2025-03-18,TD,Non,1.5
7440,845,3,2025-05-06,Cours,Oui,1.5
7443,847,31,2024-11-15,TP,Oui,1.5
3060,432,148,2024-07-20,Cours,Oui,1.5
2312,432,126,2022-06-22,TD,Non,-1.5
7454,432,133,2025-04-24,TD,Non,1.5
7571,849,72,2022-01-07,TP,Oui,-34.0
7457,849,59,2022-11-29,TP,Oui,1.5
570,849,63,2023-09-29,TD,Non,1.5
2135,849,51,2023-07-11,TD,Non,1.5
7461,849,57,2023-11-01,Cours,Oui,1.5
7463,850,81,2025-04-11,TD,Oui,1.5
1522,851,207,2024-10-15,TP,Non,1.5
8193,851,209,2023-02-09,Cours,Non,-1.5
7339,851,203,2022-09-26,TD,Non,1.5
7473,851,207,2025-12-01,TD,Oui,1.5
7474,851,204,2024-01-21,TP,Non,-1.5
7475,851,202,2025-01-03,Cours,Non,1.5
7477,851,199,2025-02-08,TD,Oui,1.5
7480,851,199,2024-11-09,Cours,Non,1.5
7481,851,208,2025-07-18,Cours,Non,1.5
7482,851,208,2025-09-05,TP,Non,1.5
3517,853,97,2024-02-26,Cours,Non,1.5
7494,435,157,2022-12-14,TD,Oui,1.5
7495,435,161,2024-10-16,TD,Non,1.5
7499,435,151,2023-03-29,TD,Non,1.5
7500,855,30,2023-07-19,Cours,Non,1.5
7501,855,27,2025-09-10,Cours,Oui,1.5
7502,855,33,2023-09-09,TD,Oui,1.5
7503,855,42,2025-02-09,TP,Oui,1.5
6738,856,185,2023-04-29,TD,Non,1.5
3869,856,181,2024-09-13,TD,Non,1.5
7508,856,178,2023-12-10,Cours,Oui,1.5
7517,858,107,2022-10-29,TD,Oui,1.5
7518,858,116,2025-02-16,TD,Oui,1.5
7519,858,122,2024-02-24,Cours,Oui,1.5
7520,858,113,2023-10-14,TD,Oui,1.5
7522,858,108,2024-07-02,TD,Non,1.5
2101,858,105,2022-06-14,TP,Oui,1.5
7525,858,116,2022-05-07,TP,Oui,1.5
7529,858,114,2022-03-26,Cours,Oui,1.5
7530,858,111,2025-12-06,Cours,Non,1.5
7531,859,114,2023-11-25,Cours,Non,1.5
7535,859,104,2023-10-18,Cours,Non,-1.5
7536,859,109,2022-12-19,TP,Non,1.5
7538,859,122,2024-05-31,TP,Oui,1.5
7541,860,141,2023-03-26,Cours,Non,1.5
7542,860,127,2024-08-27,TD,Oui,-1.5
3664,438,175,2025-04-30,Cours,Non,1.5
7546,438,181,2023-06-08,TD,Non,1.5
8281,438,183,2022-02-25,Cours,Non,1.5
6788,438,177,2025-02-13,TP,Non,-1.5
7553,438,180,2023-05-07,TD,Oui,1.5
3756,438,182,2024-03-15,TD,Non,1.5
7558,438,184,2025-03-28,TD,Oui,1.5
4079,438,178,2025-05-20,TD,Oui,1.5
7561,862,197,2023-09-28,Cours,Oui,1.5
7735,862,191,2024-09-27,Cours,Non,1.5
7566,863,78,2024-01-20,Cours,Non,1.5
5513,863,84,2023-06-28,Cours,Non,1.5
3236,863,90,2024-06-15,TP,Oui,1.5
3854,863,78,2022-09-14,TD,Oui,1.5
4259,863,85,2023-01-16,TD,Non,1.5
8399,863,78,2022-03-24,TD,Non,-24.0
7886,863,86,2024-03-03,TD,Non,1.5
7580,863,98,2022-03-15,Cours,Non,1.5
7581,439,146,2023-03-14,TP,Oui,1.5
7582,439,137,2025-05-30,TP,Non,1.5
7584,439,130,2023-01-15,TD,Non,1.5
7585,439,132,2022-10-01,TD,Oui,1.5
7586,439,143,2024-02-04,TP,Oui,1.5
7591,865,167,2024-11-06,TD,Non,1.5
7592,865,163,2022-10-12,TP,Non,-1.5
7594,865,168,2024-02-13,Cours,Oui,1.5
7597,865,171,2025-06-13,Cours,Non,1.5
7602,865,172,2023-11-13,TP,Oui,1.5
7603,865,167,2024-11-27,TP,Oui,1.5
7604,865,171,2023-03-26,TP,Oui,1.5
7607,440,22,2022-09-27,TP,Non,1.5
7611,867,132,2022-11-01,TD,Oui,1.5
7422,867,132,2025-08-09,TP,Non,1.5
7613,867,135,2025-07-13,Cours,Oui,1.5
7615,867,126,2023-10-09,Cours,Non,1.5
7618,867,140,2025-01-08,TP,Non,1.5
7620,867,143,2022-12-20,Cours,Non,1.5
7622,867,127,2022-12-22,TP,Oui,1.5
448,867,132,2023-07-08,TP,Oui,1.5
4057,868,155,2022-05-12,TP,Oui,1.5
7628,868,157,2024-07-31,TD,Oui,1.5
7630,868,151,2024-04-16,TP,Oui,-44.0
7633,868,153,2023-06-28,TD,Oui,1.5
7635,868,159,2023-06-04,TP,Oui,1.5
7637,868,157,2024-02-29,TP,Non,1.5
7638,443,32,2025-03-12,TD,Oui,1.5
7643,443,41,2023-06-24,Cours,Oui,1.5
7644,443,39,2023-09-13,Cours,Non,1.5
7645,443,48,2024-10-24,TP,Oui,1.5
7646,443,38,2024-04-13,TP,Oui,-1.5
7647,443,31,2023-08-02,Cours,Non,1.5
7648,443,31,2025-01-23,Cours,Oui,1.5
7649,443,42,2025-12-04,TD,Oui,1.5
7650,443,39,2024-07-30,TP,Non,1.5
7654,443,40,2022-07-20,Cours,Non,1.5
7655,443,41,2025-03-02,Cours,Non,1.5
7656,871,83,2025-06-16,TD,Oui,1.5
512,871,88,2022-12-09,Cours,Non,-1.5
7658,871,90,2023-05-01,Cours,Oui,1.5
7660,871,96,2024-01-16,Cours,Non,1.5
7661,871,81,2022-02-25,TP,Non,-1.5
7663,871,91,2022-05-12,TD,Non,1.5
7665,325,67,2024-09-30,TP,Non,1.5
7666,325,71,2024-03-06,Cours,Non,1.5
7667,325,53,2025-03-02,TD,Oui,1.5
4512,325,68,2023-01-09,Cours,Non,1.5
7669,325,69,2024-11-12,TD,Oui,-1.5
7670,325,72,2024-04-08,Cours,Oui,1.5
7673,325,54,2022-12-02,TD,Oui,1.5
7674,325,51,2023-12-19,TD,Non,1.5
7676,325,54,2023-07-07,TD,Non,1.5
7677,444,168,2023-08-17,TD,Non,1.5
709,444,164,2023-10-17,Cours,Non,1.5
7679,444,168,2024-10-30,Cours,Oui,-1.5
7680,444,165,2025-03-29,Cours,Non,1.5
7681,444,166,2022-01-25,TD,Oui,1.5
7683,874,160,2022-10-25,Cours,Oui,1.5
7685,874,156,2023-08-14,TD,Non,1.5
4865,874,152,2022-09-20,Cours,Oui,1.5
7687,874,151,2024-04-09,TD,Oui,1.5
7691,874,158,2023-10-30,TP,Oui,1.5
7692,874,154,2023-09-01,Cours,Oui,-1.5
7696,446,184,2024-11-05,Cours,Oui,1.5
7698,446,179,2025-10-06,Cours,Non,1.5
7700,446,176,2024-02-28,Cours,Oui,1.5
6365,446,182,2025-10-29,TP,Non,1.5
7705,446,177,2025-11-23,TP,Oui,1.5
7707,876,26,2024-03-11,TD,Oui,1.5
7709,876,44,2024-03-02,Cours,Oui,1.5
7711,876,26,2022-01-20,TD,Oui,1.5
7712,876,47,2023-08-07,TD,Oui,1.5
8193,876,30,2023-11-05,TP,Non,1.5
7720,876,29,2025-09-26,Cours,Non,1.5
7723,447,189,2022-06-24,Cours,Oui,1.5
7724,447,193,2022-05-06,TP,Oui,1.5
7726,447,191,2025-03-03,TD,Oui,1.5
7727,447,193,2025-02-19,TD,Oui,1.5
7730,447,193,2025-02-13,TP,Oui,1.5
7733,447,193,2023-05-05,TP,Oui,1.5
7734,447,195,2022-04-17,TD,Oui,1.5
7739,447,197,2022-07-04,Cours,Non,1.5
7741,878,158,2025-03-12,TD,Non,1.5
7742,878,158,2023-05-07,TP,Non,-1.5
2122,878,159,2023-10-19,TP,Oui,1.5
7745,878,152,2023-03-04,TD,Oui,1.5
7746,878,155,2025-11-29,Cours,Oui,1.5
7748,878,155,2025-10-10,TP,Oui,-1.5
7749,878,151,2025-04-15,Cours,Non,1.5
4717,878,157,2024-03-30,Cours,Oui,1.5
8265,878,154,2022-09-20,Cours,Oui,1.5
7757,878,155,2024-11-23,TD,Non,1.5
7759,879,161,2024-04-09,Cours,Non,1.5
7762,879,151,2022-05-30,Cours,Non,1.5
7764,879,159,2024-03-26,Cours,Oui,1.5
2946,879,151,2024-12-20,TP,Oui,1.5
1225,879,154,2023-10-17,Cours,Non,1.5
7769,879,159,2022-01-24,TD,Oui,1.5
7770,879,152,2025-05-01,Cours,Non,1.5
