etd_id_note,etd_id_etudiant,etd_id_module,etd_id_enseignant,etd_annee_universitaire,etd_semestre,etd_type_examen,etd_note,etd_date_examen,etd_session
10136,461,165,28,2023-2024,1,Examen Final,7.91,2023-10-21,Rattrapage
10137,461,165,28,2023-2024,1,CC,9.19,2022-01-07,Rattrapage
10138,461,170,33,2022-2023,2,CC,18.52,2025-11-07,Normale
10139,461,170,33,2022-2023,2,Examen Final,16.8,2025-08-18,Normale
10142,461,171,3,2024-2025,-2,Examen Final,13.18,2025-06-18,Normale
10144,461,167,19,2022-2023,1,CC,18.03,2024-10-20,Normale
10145,461,167,19,2022-2023,-1,Examen Final,10.83,2025-04-27,Normale
10147,461,163,41,2023-2024,1,Examen Final,12.76,2025-02-05,Normale
10148,461,168,53,2022-2023,-1,TP,4.97,2025-09-26,Normale
10150,461,168,53,2022-2023,1,CC,7.54,2025-04-03,Rattrapage
10151,461,173,46,2024-2025,2,TP,14.65,2025-05-09,Normale
10152,461,166,35,2023-2024,1,Examen Final,5.84,2023-03-22,Normale
10153,462,180,33,2024-2025,1,TP,11.44,2024-05-22,Normale
10155,462,178,22,2023-2024,-1,CC,14.08,2023-07-03,Normale
2426,462,178,22,2023-2024,1,Examen Final,12.24,2023-01-11,Normale
10157,462,175,52,2022-2023,1,Examen Final,19.24,2025-11-30,Normale
10161,462,182,35,2023-2024,2,TP,17.18,2025-05-05,Normale
4357,462,177,50,2023-2024,1,CC,19.47,2023-03-04,Normale
10163,462,177,50,2023-2024,-1,TP,15.64,2022-04-21,Normale
3687,462,181,21,2023-2024,2,Examen Final,12.05,2025-03-30,Normale
10165,462,185,42,2024-2025,2,CC,12.09,2024-12-18,Normale
10166,462,185,42,2024-2025,2,TP,4.23,2024-03-30,Normale
10167,462,185,42,2024-2025,2,Examen Final,14.12,2023-11-29,Normale
10169,462,184,27,2024-2025,2,Examen Final,9.02,2024-05-20,Normale
10172,462,179,42,2024-2025,1,TP,18.34,2022-04-03,Normale
10174,240,151,5,2024-2025,1,CC,12.13,2025-04-14,Normale
13684,240,151,5,2024-2025,1,Examen Final,5.6,2025-05-08,Rattrapage
10177,240,153,48,2022-2023,1,Examen Final,12.36,2025-07-20,Normale
10178,240,153,48,2022-2023,1,TP,4.7,2023-09-22,Normale
10179,240,155,51,2023-2024,1,CC,11.81,2025-03-26,Normale
10180,240,155,51,2023-2024,1,TP,16.15,2022-06-08,Normale
14349,240,161,49,2023-2024,2,Examen Final,6.14,2025-08-15,Normale
10183,240,154,48,2022-2023,1,Examen Final,8.93,2024-04-06,Rattrapage
10184,240,154,48,2022-2023,1,TP,15.03,2023-04-16,Normale
10185,240,154,48,2022-2023,1,CC,4.18,2024-08-22,Rattrapage
10187,240,156,38,2024-2025,1,TP,18.07,2024-02-18,Normale
14084,240,156,38,2024-2025,1,CC,11.85,2024-07-24,Normale
10189,240,156,38,2024-2025,1,Examen Final,8.45,2023-11-20,Rattrapage
10194,240,157,20,2022-2023,2,Examen Final,13.4,2024-01-31,Normale
10195,240,157,20,2022-2023,2,TP,19.85,2022-10-11,Normale
10196,240,158,30,2023-2024,2,CC,12.35,2023-09-09,Normale
10199,464,181,17,2022-2023,2,CC,14.67,2022-05-19,Normale
10201,464,178,33,2022-2023,1,CC,16.91,2025-08-17,Normale
10202,464,179,18,2023-2024,-1,TP,15.2,2022-07-10,Normale
10203,464,179,18,2023-2024,1,Examen Final,19.92,2025-11-07,Normale
10204,464,184,22,2023-2024,-2,CC,18.18,2023-01-22,Normale
10209,464,183,1,2023-2024,2,CC,6.62,2023-01-01,Rattrapage
10210,464,183,1,2023-2024,2,TP,14.83,2025-10-22,Normale
19154,464,180,39,2023-2024,-1,Examen Final,11.74,2025-12-02,Normale
10217,464,185,42,2022-2023,2,TP,19.07,2023-05-09,Normale
10218,464,185,42,2022-2023,2,CC,7.33,2023-07-21,Rattrapage
10222,465,69,24,2024-2025,-4,TP,5.74,2024-07-26,Rattrapage
10224,465,69,24,2024-2025,4,CC,8.58,2022-06-17,Rattrapage
10228,465,52,11,2022-2023,1,CC,14.91,2022-12-19,Normale
1433,465,56,29,2022-2023,1,CC,6.9,2022-09-05,Normale
10237,465,70,31,2022-2023,-4,Examen Final,5.14,2022-04-29,Rattrapage
10238,465,54,24,2024-2025,-1,Examen Final,16.12,2025-04-11,Normale
10239,465,54,24,2024-2025,1,CC,14.37,2023-07-10,Normale
10240,465,54,24,2024-2025,1,TP,12.67,2025-10-02,Normale
2353,465,59,2,2022-2023,2,CC,14.97,2023-01-28,Normale
10243,465,71,46,2022-2023,4,TP,5.91,2022-06-16,Rattrapage
10246,466,173,33,2022-2023,2,Examen Final,4.82,2024-11-22,Rattrapage
10247,466,165,28,2024-2025,1,Examen Final,16.36,2022-12-05,Normale
10249,466,165,28,2024-2025,1,CC,9.49,2023-02-15,Rattrapage
10250,466,164,4,2022-2023,1,TP,14.36,2024-12-10,Normale
16601,466,164,4,2022-2023,1,Examen Final,7.39,2023-07-05,Rattrapage
6503,466,167,19,2022-2023,1,CC,14.54,2025-08-20,Normale
16311,466,167,19,2022-2023,1,Examen Final,16.51,2023-05-20,Normale
6622,466,167,19,2022-2023,1,TP,4.03,2024-09-25,Rattrapage
10256,466,172,37,2022-2023,2,TP,9.69,2024-09-23,Rattrapage
10257,466,172,37,2022-2023,2,CC,19.28,2023-10-12,Normale
12046,466,169,27,2022-2023,2,CC,12.55,2025-04-27,Normale
7717,466,169,27,2022-2023,-2,TP,16.5,2022-04-25,Normale
10263,466,170,48,2023-2024,2,TP,19.23,2022-12-12,Normale
13587,466,171,4,2022-2023,2,Examen Final,13.69,2024-03-31,Normale
5219,466,171,4,2022-2023,2,TP,16.76,2023-12-25,Normale
9787,466,166,53,2022-2023,1,Examen Final,16.07,2023-11-03,Normale
8944,466,166,53,2022-2023,1,CC,10.83,2024-07-10,Normale
10271,466,163,3,2024-2025,1,Examen Final,5.8,2025-07-30,Rattrapage
10272,241,36,25,2023-2024,2,Examen Final,19.19,2025-12-06,Normale
10273,241,36,25,2023-2024,2,CC,10.38,2025-07-09,Normale
10274,241,36,25,2023-2024,2,TP,11.87,2025-12-28,Normale
10275,241,38,51,2024-2025,3,CC,16.96,2023-08-10,Normale
10615,241,40,30,2024-2025,3,CC,14.79,2022-01-04,Normale
10278,241,35,25,2023-2024,2,Examen Final,19.88,2023-02-06,Normale
10279,241,35,25,2023-2024,2,CC,13.87,2023-02-02,Normale
10280,241,41,12,2022-2023,3,Examen Final,19.09,2022-01-21,Normale
14949,241,33,30,2022-2023,2,CC,15.77,2022-08-12,Normale
10285,241,37,15,2022-2023,2,Examen Final,5.73,2025-12-08,Rattrapage
10286,241,27,14,2023-2024,1,TP,15.11,2025-08-08,Normale
10287,241,27,14,2023-2024,1,CC,13.33,2024-09-12,Normale
14543,241,27,14,2023-2024,1,Examen Final,12.4,2025-06-27,Normale
10290,241,26,55,2024-2025,1,TP,14.07,2024-05-09,Normale
517,241,26,55,2024-2025,1,Examen Final,6.86,2024-05-28,Rattrapage
10293,241,32,18,2023-2024,2,Examen Final,5.02,2025-03-31,Rattrapage
9406,241,42,25,2022-2023,3,Examen Final,11.67,2024-08-15,Normale
10295,241,42,25,2022-2023,3,TP,14.38,2025-12-01,Normale
14606,241,30,48,2024-2025,1,Examen Final,5.03,2022-06-17,Rattrapage
10303,468,180,49,2022-2023,-1,Examen Final,6.36,2022-09-04,Normale
10306,468,176,33,2024-2025,1,TP,11.05,2022-08-13,Normale
10307,468,175,21,2024-2025,1,Examen Final,4.43,2025-12-09,Normale
10310,468,179,42,2024-2025,-1,CC,16.68,2023-04-21,Normale
10311,468,179,42,2024-2025,1,TP,8.15,2025-07-05,Rattrapage
10314,468,181,17,2022-2023,-2,TP,11.68,2023-01-31,Normale
10316,242,136,3,2024-2025,2,TP,14.23,2022-05-25,Normale
10319,242,145,1,2022-2023,4,Examen Final,11.6,2023-06-13,Normale
10320,242,145,1,2022-2023,4,CC,14.38,2024-01-27,Normale
11820,242,143,3,2024-2025,3,TP,8.52,2025-10-18,Rattrapage
10324,242,128,37,2024-2025,1,CC,8.99,2024-03-13,Rattrapage
10325,242,128,37,2024-2025,1,TP,12.93,2024-07-09,Normale
10329,242,138,33,2024-2025,3,TP,10.01,2025-02-22,Normale
10330,242,144,33,2022-2023,4,Examen Final,12.71,2024-11-26,Normale
10331,242,144,33,2022-2023,4,CC,17.75,2024-10-08,Normale
10332,242,144,33,2022-2023,4,TP,13.02,2025-05-14,Normale
10517,242,140,41,2022-2023,3,Examen Final,13.73,2023-01-29,Normale
10338,242,146,33,2023-2024,-4,Examen Final,17.84,2023-08-19,Normale
10339,242,147,18,2022-2023,4,CC,4.45,2022-12-10,Normale
10342,470,119,32,2023-2024,4,Examen Final,10.9,2025-09-15,Normale
10346,470,106,17,2023-2024,-1,TP,15.79,2022-07-28,Normale
2910,470,106,17,2023-2024,1,CC,15.41,2024-02-19,Normale
10348,470,106,17,2023-2024,1,Examen Final,11.91,2025-06-12,Normale
10350,470,117,3,2022-2023,3,CC,12.14,2023-07-11,Normale
10351,470,104,33,2024-2025,1,TP,16.63,2023-11-20,Normale
10352,470,104,33,2024-2025,1,CC,5.46,2022-03-22,Rattrapage
10353,470,105,40,2023-2024,1,TP,15.1,2022-04-22,Normale
18318,470,110,35,2022-2023,2,TP,16.57,2025-09-10,Normale
1579,471,2,18,2024-2025,1,CC,6.12,2024-05-26,Rattrapage
10362,471,6,35,2024-2025,-1,CC,9.11,2024-04-13,Normale
13542,471,6,35,2024-2025,1,TP,10.82,2024-04-08,Normale
10365,471,11,19,2023-2024,2,CC,11.34,2024-08-13,Normale
10366,471,11,19,2023-2024,-2,Examen Final,15.52,2022-12-14,Normale
10368,471,4,37,2022-2023,1,CC,14.15,2023-12-30,Normale
10227,471,4,37,2022-2023,-1,TP,8.86,2025-10-22,Normale
10371,471,21,37,2024-2025,4,TP,8.49,2022-05-26,Rattrapage
10373,471,17,37,2024-2025,3,Examen Final,7.58,2025-12-31,Rattrapage
19047,471,19,42,2023-2024,4,Examen Final,5.31,2023-09-07,Rattrapage
10378,471,16,42,2024-2025,3,Examen Final,10.27,2022-03-10,Normale
10383,244,193,46,2023-2024,2,Examen Final,19.95,2024-11-01,Normale
10384,244,193,46,2023-2024,2,TP,17.03,2023-02-03,Normale
10386,244,190,49,2024-2025,1,Examen Final,10.81,2024-05-08,Normale
18483,244,190,49,2024-2025,1,CC,12.24,2022-03-30,Normale
16271,244,191,49,2024-2025,1,TP,5.34,2024-11-08,Rattrapage
10391,244,191,49,2024-2025,1,CC,16.24,2023-08-24,Normale
10392,244,191,49,2024-2025,1,Examen Final,9.09,2024-09-03,Rattrapage
10393,244,196,38,2024-2025,2,TP,4.63,2023-11-26,Rattrapage
10396,244,192,38,2024-2025,1,TP,16.04,2023-04-20,Normale
10398,244,194,34,2022-2023,-2,TP,10.81,2022-11-04,Normale
10399,244,197,20,2023-2024,2,CC,18.89,2023-12-07,Normale
10401,244,187,47,2023-2024,1,CC,6.01,2022-02-24,Normale
10402,244,189,34,2022-2023,1,TP,7.81,2024-05-15,Normale
10403,244,189,34,2022-2023,1,Examen Final,15.5,2023-07-23,Normale
10405,473,160,49,2022-2023,2,TP,13.3,2025-08-25,Normale
14714,473,153,20,2023-2024,1,CC,16.3,2022-03-13,Normale
10410,473,161,14,2024-2025,2,CC,17.51,2022-06-18,Normale
10411,473,158,49,2022-2023,2,CC,18.33,2024-05-06,Normale
10412,473,159,18,2023-2024,2,TP,12.97,2024-11-06,Normale
10415,473,152,34,2023-2024,1,Examen Final,16.45,2023-12-09,Normale
10417,473,155,51,2023-2024,1,CC,6.13,2024-01-11,Normale
228,473,151,20,2022-2023,1,TP,9.24,2024-09-12,Normale
10420,473,157,20,2022-2023,2,Examen Final,6.68,2025-05-26,Normale
10422,465,190,20,2023-2024,1,Examen Final,19.85,2024-02-08,Normale
10423,465,195,10,2023-2024,-2,TP,15.89,2022-01-20,Normale
4449,465,187,47,2023-2024,1,CC,18.86,2023-02-24,Normale
4574,465,188,15,2022-2023,1,Examen Final,8.36,2024-02-12,Rattrapage
10426,465,188,15,2022-2023,1,CC,6.77,2023-08-11,Rattrapage
10428,465,192,46,2023-2024,1,TP,15.12,2024-12-17,Normale
10429,465,192,46,2023-2024,1,Examen Final,14.96,2025-02-20,Normale
10433,465,197,5,2024-2025,2,CC,9.86,2025-09-04,Rattrapage
10435,465,189,34,2022-2023,1,Examen Final,13.6,2025-03-06,Normale
10437,465,191,34,2022-2023,1,TP,9.85,2022-06-21,Normale
14364,465,194,10,2023-2024,2,Examen Final,9.39,2023-06-09,Rattrapage
10441,465,194,10,2023-2024,2,CC,9.01,2022-01-10,Normale
10443,245,199,2,2022-2023,1,Examen Final,4.54,2025-01-13,Rattrapage
10445,245,202,48,2023-2024,1,CC,8.55,2023-10-05,Rattrapage
8034,245,207,8,2023-2024,2,TP,12.28,2022-10-19,Normale
10449,245,206,26,2022-2023,2,TP,5.42,2024-02-23,Rattrapage
10450,245,206,26,2022-2023,2,Examen Final,11.97,2025-05-14,Normale
10452,245,209,31,2024-2025,2,TP,17.33,2023-05-30,Normale
10455,245,204,26,2023-2024,-31,TP,18.49,2025-09-27,Normale
10456,245,204,26,2023-2024,1,Examen Final,18.18,2023-11-15,Normale
10457,245,208,9,2022-2023,2,Examen Final,4.87,2024-09-16,Rattrapage
7710,245,203,36,2022-2023,1,CC,9.79,2025-01-23,Normale
10462,245,200,26,2022-2023,1,CC,17.86,2023-11-22,Normale
10464,476,40,25,2023-2024,3,CC,12.48,2025-05-18,Normale
10467,476,30,6,2022-2023,-1,Examen Final,18.9,2023-07-20,Normale
4432,476,47,38,2023-2024,-4,CC,9.82,2025-04-10,Normale
8681,476,34,6,2023-2024,2,TP,9.86,2023-08-24,Rattrapage
10476,476,39,30,2022-2023,-15,TP,5.38,2022-10-27,Normale
10477,476,39,30,2022-2023,3,CC,16.86,2022-09-25,Normale
3286,476,32,51,2024-2025,2,CC,12.15,2022-07-29,Normale
10481,476,45,43,2023-2024,4,TP,6.91,2025-12-05,Normale
10483,476,45,43,2023-2024,4,Examen Final,18.1,2024-07-09,Normale
14311,269,188,15,2022-2023,1,CC,18.72,2023-11-24,Normale
1609,269,189,10,2024-2025,1,CC,15.7,2023-02-14,Normale
4703,269,191,49,2024-2025,1,TP,7.48,2023-10-18,Rattrapage
10489,269,187,15,2024-2025,-1,Examen Final,13.39,2022-05-19,Normale
18303,269,195,15,2022-2023,-2,TP,17.67,2023-02-13,Normale
10496,269,197,20,2023-2024,2,CC,4.38,2022-06-10,Rattrapage
10497,269,197,20,2023-2024,2,TP,5.59,2023-12-25,Rattrapage
10500,269,190,20,2023-2024,1,CC,17.97,2022-08-02,Normale
10501,269,190,20,2023-2024,1,TP,5.38,2022-05-12,Normale
3018,269,193,46,2023-2024,2,Examen Final,13.48,2022-01-17,Normale
10505,269,194,34,2022-2023,2,TP,16.13,2022-12-12,Normale
10507,246,29,47,2023-2024,1,TP,18.02,2022-09-14,Normale
10508,246,38,51,2024-2025,3,Examen Final,17.11,2023-09-02,Normale
10512,246,39,30,2022-2023,3,CC,13.98,2022-10-14,Normale
2900,246,39,30,2022-2023,3,Examen Final,5.93,2023-05-07,Normale
10517,246,34,6,2023-2024,2,Examen Final,4.92,2024-03-20,Rattrapage
10518,246,48,47,2022-2023,4,CC,12.4,2024-03-02,Normale
10519,479,175,27,2023-2024,1,CC,7.56,2022-11-01,Normale
10520,479,175,27,2023-2024,1,Examen Final,9.74,2022-01-08,Rattrapage
10522,479,176,33,2024-2025,1,TP,17.17,2023-04-29,Normale
10523,479,183,1,2023-2024,2,TP,8.45,2024-07-09,Normale
10525,479,182,35,2023-2024,-2,TP,13.4,2023-01-28,Normale
8330,479,179,18,2023-2024,1,Examen Final,16.06,2023-07-31,Normale
4028,479,179,18,2023-2024,1,TP,12.84,2022-01-18,Normale
10529,479,184,22,2023-2024,2,CC,17.1,2024-06-21,Normale
10533,479,181,27,2024-2025,2,CC,12.86,2022-04-22,Normale
10534,479,180,39,2023-2024,1,TP,9.37,2025-04-24,Rattrapage
10535,479,180,39,2023-2024,1,CC,7.07,2023-06-06,Rattrapage
10537,248,194,15,2024-2025,2,CC,5.65,2022-12-09,Rattrapage
10538,248,194,15,2024-2025,2,TP,9.31,2023-07-07,Rattrapage
10539,248,197,6,2022-2023,2,TP,19.74,2023-11-23,Normale
10540,248,191,34,2022-2023,1,Examen Final,6.01,2024-12-04,Rattrapage
2557,248,189,10,2024-2025,1,CC,9.39,2023-01-08,Normale
10544,248,189,10,2024-2025,1,TP,11.16,2024-07-02,Normale
9907,248,187,47,2023-2024,1,Examen Final,7.08,2024-10-04,Rattrapage
10547,248,192,46,2023-2024,1,Examen Final,18.08,2025-12-29,Normale
10548,248,192,46,2023-2024,1,TP,11.86,2023-11-18,Normale
10551,248,188,10,2024-2025,-1,Examen Final,14.59,2023-07-30,Normale
2250,248,188,10,2024-2025,1,TP,6.13,2023-01-20,Normale
10553,248,195,15,2022-2023,2,TP,9.97,2024-01-06,Normale
10554,248,195,15,2022-2023,-2,CC,17.37,2022-04-22,Normale
10555,248,195,15,2022-2023,2,Examen Final,6.0,2025-09-20,Rattrapage
10556,248,190,49,2024-2025,1,Examen Final,7.17,2024-04-30,Rattrapage
2573,248,196,38,2024-2025,2,CC,12.12,2025-06-29,Normale
4163,248,196,38,2024-2025,2,Examen Final,5.13,2025-01-15,Rattrapage
10560,249,188,14,2023-2024,-1,TP,17.66,2025-04-05,Normale
10561,249,190,20,2023-2024,-1,CC,5.74,2024-03-30,Rattrapage
10563,249,190,20,2023-2024,1,TP,16.69,2022-03-13,Normale
10564,249,191,49,2024-2025,1,TP,8.15,2024-02-16,Normale
10565,249,195,49,2024-2025,2,Examen Final,11.3,2023-12-31,Normale
10567,249,193,15,2024-2025,-2,CC,18.79,2025-10-15,Normale
10569,249,189,10,2023-2024,-1,Examen Final,9.65,2024-05-18,Normale
10571,249,192,46,2023-2024,1,TP,9.57,2024-11-17,Normale
10572,249,192,46,2023-2024,1,CC,7.97,2024-04-26,Rattrapage
10578,249,196,12,2023-2024,2,Examen Final,5.34,2025-03-02,Rattrapage
10580,482,190,20,2023-2024,1,Examen Final,5.61,2025-08-09,Rattrapage
10581,482,191,49,2024-2025,1,CC,14.23,2025-09-09,Normale
10585,482,196,6,2022-2023,2,Examen Final,16.46,2024-07-06,Normale
10586,482,188,10,2024-2025,1,TP,4.05,2024-12-25,Normale
10587,482,188,10,2024-2025,1,CC,5.39,2024-04-07,Normale
10588,482,188,10,2024-2025,1,Examen Final,13.87,2023-05-30,Normale
10592,482,197,6,2022-2023,2,Examen Final,19.24,2022-02-12,Normale
10594,482,197,6,2022-2023,2,CC,13.24,2025-04-08,Normale
10595,482,192,38,2024-2025,1,Examen Final,14.51,2022-09-06,Normale
19678,482,192,38,2024-2025,1,TP,17.54,2024-09-12,Normale
10599,482,193,15,2022-2023,2,Examen Final,14.88,2024-10-23,Normale
5780,482,194,34,2022-2023,2,CC,14.94,2023-04-04,Normale
10603,482,194,34,2022-2023,2,Examen Final,13.06,2022-08-27,Normale
10604,483,51,29,2022-2023,1,Examen Final,14.68,2025-03-12,Normale
10608,483,71,18,2024-2025,4,Examen Final,10.96,2024-06-24,Normale
10609,483,69,49,2022-2023,4,CC,13.58,2023-03-13,Normale
7907,483,69,49,2022-2023,4,Examen Final,8.33,2023-04-01,Normale
10613,483,56,29,2023-2024,1,Examen Final,5.26,2023-08-02,Rattrapage
10614,483,56,29,2023-2024,1,CC,19.46,2024-11-27,Normale
10616,483,63,46,2024-2025,3,TP,13.64,2025-08-10,Normale
10621,250,200,8,2023-2024,-1,CC,10.59,2023-07-01,Normale
10622,250,200,8,2023-2024,-1,TP,10.01,2025-06-03,Normale
12050,250,200,8,2023-2024,-1,Examen Final,8.47,2024-11-15,Normale
10626,250,202,48,2023-2024,1,TP,8.91,2023-11-20,Rattrapage
10630,250,209,36,2023-2024,2,CC,7.97,2022-08-17,Rattrapage
19465,250,209,36,2023-2024,2,TP,14.12,2024-06-16,Normale
4502,250,203,16,2024-2025,1,CC,17.84,2024-12-31,Normale
10633,250,203,16,2024-2025,1,Examen Final,7.2,2025-10-13,Normale
10634,250,204,18,2022-2023,1,TP,5.16,2023-10-22,Rattrapage
10635,250,206,23,2024-2025,2,TP,8.56,2022-08-27,Rattrapage
10640,250,201,54,2023-2024,1,CC,16.74,2022-10-15,Normale
10642,485,135,13,2023-2024,2,TP,15.57,2022-07-09,Normale
10643,485,135,13,2023-2024,2,CC,6.79,2023-11-18,Normale
10644,485,135,13,2023-2024,2,Examen Final,16.35,2025-12-07,Normale
10645,485,131,37,2024-2025,1,CC,15.33,2023-12-12,Normale
10646,485,131,37,2024-2025,1,TP,13.55,2022-06-15,Normale
5132,485,131,37,2024-2025,1,Examen Final,6.86,2025-04-22,Normale
10652,485,141,18,2023-2024,3,CC,13.66,2025-01-07,Normale
10653,485,141,18,2023-2024,-3,Examen Final,6.15,2025-04-02,Rattrapage
10654,485,141,18,2023-2024,3,TP,10.76,2023-10-02,Normale
6320,485,147,42,2024-2025,4,CC,5.4,2025-11-09,Normale
10656,485,147,42,2024-2025,4,TP,4.31,2023-05-27,Normale
10658,485,126,13,2023-2024,1,Examen Final,19.11,2024-04-08,Normale
14522,485,126,13,2023-2024,1,CC,5.12,2023-08-05,Normale
14154,486,122,52,2022-2023,-4,CC,10.37,2025-06-02,Normale
4426,486,114,37,2024-2025,-3,TP,15.89,2025-04-01,Normale
5858,486,103,4,2024-2025,1,Examen Final,4.67,2025-10-24,Normale
10666,486,103,4,2024-2025,1,TP,15.01,2022-01-15,Normale
10667,486,120,13,2023-2024,4,CC,15.64,2022-10-18,Normale
11704,486,110,40,2024-2025,2,CC,5.98,2023-09-21,Normale
10671,486,112,32,2023-2024,2,TP,7.97,2022-10-11,Rattrapage
4930,486,123,35,2023-2024,4,TP,8.21,2022-03-30,Rattrapage
10679,486,115,19,2022-2023,3,Examen Final,4.45,2023-09-09,Normale
7529,486,106,27,2024-2025,-1,CC,16.69,2024-08-16,Normale
10685,486,109,33,2024-2025,2,TP,12.53,2025-12-08,Normale
10687,486,102,46,2022-2023,1,Examen Final,16.69,2025-01-23,Normale
10691,487,197,6,2022-2023,2,TP,12.22,2022-03-28,Normale
13591,487,195,10,2023-2024,2,TP,17.49,2024-11-02,Normale
10694,487,189,10,2023-2024,1,Examen Final,11.6,2022-01-30,Normale
10696,487,189,10,2023-2024,1,CC,16.92,2023-08-03,Normale
11317,487,194,10,2023-2024,2,Examen Final,17.26,2025-02-18,Normale
10700,487,188,15,2022-2023,1,Examen Final,7.07,2022-12-25,Normale
10702,487,196,6,2022-2023,2,CC,17.21,2023-10-13,Normale
18128,198,166,35,2023-2024,1,Examen Final,12.12,2024-03-16,Normale
10704,198,166,35,2023-2024,1,CC,17.65,2023-06-25,Normale
10707,198,168,53,2022-2023,1,TP,15.44,2025-08-19,Normale
9929,198,163,3,2024-2025,1,CC,14.63,2024-07-15,Normale
10710,198,163,3,2024-2025,1,Examen Final,10.73,2023-08-28,Normale
4461,198,169,19,2024-2025,2,CC,4.9,2023-03-21,Normale
10714,198,164,4,2022-2023,1,CC,7.78,2024-05-30,Normale
14026,198,173,33,2022-2023,2,TP,19.22,2025-01-01,Normale
10717,198,165,28,2024-2025,1,TP,17.64,2023-05-31,Normale
10718,198,165,28,2024-2025,1,CC,16.38,2024-06-26,Normale
11133,198,167,46,2024-2025,1,TP,16.41,2023-11-30,Normale
7163,198,167,46,2024-2025,1,CC,17.69,2022-10-08,Normale
14180,489,158,20,2024-2025,2,TP,10.96,2025-07-13,Normale
2168,489,156,38,2024-2025,1,TP,16.88,2023-09-25,Normale
7860,489,152,15,2024-2025,-1,TP,5.53,2023-03-30,Rattrapage
1739,489,152,15,2024-2025,1,CC,14.41,2023-05-09,Normale
15601,489,153,20,2023-2024,1,TP,17.71,2022-06-21,Normale
10742,489,154,20,2024-2025,1,CC,6.96,2023-07-02,Rattrapage
10746,489,159,5,2024-2025,2,CC,17.34,2024-06-07,Normale
10748,51,78,30,2024-2025,1,CC,9.54,2024-01-22,Normale
10749,51,78,30,2024-2025,1,Examen Final,15.85,2024-08-10,Normale
11537,51,83,30,2024-2025,2,Examen Final,10.23,2024-08-21,Normale
10756,51,85,6,2022-2023,2,CC,7.64,2022-04-14,Normale
10758,51,85,6,2022-2023,2,TP,16.74,2023-03-31,Normale
10760,51,90,46,2023-2024,3,Examen Final,12.6,2024-06-13,Normale
10761,51,90,46,2023-2024,3,TP,6.69,2023-03-17,Rattrapage
10763,51,81,38,2023-2024,1,TP,7.41,2025-07-22,Rattrapage
10764,51,96,48,2023-2024,4,CC,18.33,2025-02-09,Normale
10766,51,86,48,2022-2023,2,Examen Final,13.3,2023-11-01,Normale
10770,491,157,20,2022-2023,2,CC,11.7,2023-10-02,Normale
10774,491,159,18,2023-2024,2,Examen Final,12.79,2025-06-17,Normale
11136,491,161,51,2022-2023,2,Examen Final,6.65,2022-09-05,Normale
19150,491,154,30,2023-2024,1,CC,16.59,2023-06-03,Normale
16095,491,160,49,2022-2023,-2,Examen Final,7.61,2025-03-30,Rattrapage
10781,491,160,49,2022-2023,2,TP,8.48,2024-12-29,Normale
13012,491,158,49,2022-2023,2,TP,8.17,2023-05-22,Normale
10785,491,151,12,2023-2024,1,TP,9.15,2023-01-27,Rattrapage
10787,491,153,20,2023-2024,1,TP,9.66,2025-09-22,Rattrapage
10793,492,193,15,2022-2023,2,TP,10.87,2023-01-25,Normale
10794,492,197,6,2022-2023,2,CC,17.55,2023-02-17,Normale
10797,492,192,46,2023-2024,1,TP,4.96,2025-05-29,Normale
10799,492,191,34,2022-2023,1,CC,6.83,2025-11-10,Rattrapage
10803,492,194,34,2022-2023,2,CC,18.59,2024-11-05,Normale
10804,492,195,49,2024-2025,2,CC,16.24,2025-11-06,Normale
3187,492,190,49,2024-2025,1,Examen Final,18.99,2024-01-16,Normale
10809,493,29,46,2024-2025,1,Examen Final,15.75,2022-05-06,Normale
10810,493,29,46,2024-2025,1,CC,5.44,2022-05-14,Rattrapage
10811,493,29,46,2024-2025,-1,TP,13.33,2024-04-24,Normale
10814,493,35,34,2024-2025,2,Examen Final,8.78,2024-09-08,Rattrapage
10819,493,45,43,2023-2024,4,CC,14.54,2022-04-13,Normale
10822,493,44,10,2022-2023,4,CC,16.34,2025-02-11,Normale
10823,493,40,30,2024-2025,3,Examen Final,16.08,2025-09-22,Normale
10824,493,40,30,2024-2025,3,TP,14.04,2024-05-07,Normale
